ora,minuti,secondi,millisecondi,mvmt,thr,motion_index,picco,state,pkt_s,channel,rssi,headcount
21,18,27,833,1.8535,2.7722,0.668603,0,MOTION,56,6,-45,2
21,18,29,675,1.8704,2.7722,0.674699,0,IDLE,54,6,-47,2
21,18,31,723,6.1381,2.7722,2.214162,1,MOTION,51,6,-48,2
21,18,33,572,3.2463,2.7722,1.171019,1,MOTION,51,6,-45,2
21,18,35,446,7.4868,2.7722,2.700671,1,MOTION,51,6,-48,2
21,18,37,560,3.6191,2.7722,1.305497,1,MOTION,49,6,-47,2
21,18,39,506,1.2855,2.7722,0.463711,0,MOTION,48,6,-48,2
21,18,41,453,3.7054,2.7722,1.336628,1,MOTION,54,6,-46,2
21,18,43,397,1.8735,2.7722,0.675817,0,IDLE,51,6,-47,2
21,18,45,343,1.9963,2.7722,0.720114,0,IDLE,51,6,-46,2
21,18,47,289,4.7737,2.7722,1.721990,1,MOTION,51,6,-47,2
21,18,49,337,1.3199,2.7722,0.476120,0,MOTION,49,6,-51,2
21,18,51,181,3.8282,2.7722,1.380925,1,MOTION,56,6,-49,2
21,18,53,24,1.3511,2.7722,0.487375,0,IDLE,52,6,-50,2
21,18,54,968,5.9071,2.7722,2.130835,1,MOTION,51,6,-46,2
21,18,56,908,2.4764,2.7722,0.893298,0,MOTION,50,6,-51,2
21,18,58,887,5.9755,2.7722,2.155508,1,MOTION,49,6,-46,2
21,19,1,12,3.6261,2.7722,1.308023,1,MOTION,49,6,-46,2
21,28,1,919,0.0209,0.0403,0.518610,0,IDLE,51,6,-43,0
21,28,3,764,0.0174,0.0403,0.431762,0,IDLE,53,6,-41,0
21,28,5,813,0.0194,0.0403,0.481390,0,IDLE,49,6,-41,0
21,28,7,756,0.0157,0.0403,0.389578,0,IDLE,51,6,-41,0
21,28,9,804,0.0217,0.0403,0.538462,0,IDLE,48,6,-43,0
21,28,11,853,0.0181,0.0403,0.449132,0,IDLE,48,6,-41,0
21,28,13,900,3.1736,0.0403,78.749380,1,IDLE,48,6,-41,0
21,28,15,948,0.7706,0.0403,19.121588,1,MOTION,52,6,-41,0
21,28,17,794,0.0239,0.0403,0.593052,0,IDLE,51,6,-42,0
21,28,19,942,0.0238,0.0403,0.590571,0,IDLE,46,6,-41,0
21,28,21,812,0.0482,0.0403,1.196030,1,IDLE,50,6,-43,0
21,28,23,937,0.0433,0.0403,1.074442,1,MOTION,49,6,-43,0
21,28,25,898,0.0695,0.0403,1.724566,1,MOTION,50,6,-42,0
21,28,27,827,0.0307,0.0403,0.761787,0,MOTION,51,6,-41,0
21,28,29,672,0.0406,0.0403,1.007444,1,IDLE,53,6,-41,0
21,28,31,414,0.0260,0.0403,0.645161,0,MOTION,57,6,-43,0
21,28,33,357,0.0445,0.0403,1.104218,1,IDLE,51,6,-41,0
21,28,35,304,0.0455,0.0403,1.129032,1,MOTION,51,6,-41,0
21,28,37,351,0.0523,0.0403,1.297767,1,MOTION,48,6,-41,0
21,28,39,298,0.0303,0.0403,0.751861,0,IDLE,51,6,-44,0
21,28,41,47,0.0411,0.0403,1.019851,1,IDLE,54,6,-43,0
21,28,43,91,0.0395,0.0403,0.980149,0,MOTION,48,6,-44,0
21,28,44,930,0.0435,0.0403,1.079404,1,MOTION,57,6,-41,0
21,28,46,874,0.0379,0.0403,0.940447,0,IDLE,50,6,-41,0
21,28,48,645,0.6937,0.0403,17.213400,1,MOTION,54,6,-43,0
21,28,50,768,0.0399,0.0403,0.990074,0,MOTION,48,6,-41,0
21,28,52,768,0.0371,0.0403,0.920596,0,IDLE,50,6,-43,0
21,28,54,760,0.0483,0.0403,1.198511,1,MOTION,49,6,-43,0
21,28,56,629,0.0348,0.0403,0.863524,0,IDLE,51,6,-41,0
21,28,58,553,0.0410,0.0403,1.017370,1,IDLE,51,6,-44,0
21,29,0,496,0.0396,0.0403,0.982630,0,MOTION,53,6,-43,0
21,29,2,339,0.0518,0.0403,1.285360,1,IDLE,54,6,-42,0
21,29,4,182,0.0450,0.0403,1.116625,1,MOTION,54,6,-43,0
21,29,6,127,0.0260,0.0403,0.645161,0,IDLE,51,6,-41,0
21,29,8,83,0.0348,0.0403,0.863524,0,IDLE,49,6,-41,0
21,29,10,122,0.0568,0.0403,1.409429,1,MOTION,50,6,-43,0
21,29,12,112,0.0356,0.0403,0.883375,0,MOTION,49,6,-41,0
21,29,14,22,0.0419,0.0403,1.039702,1,IDLE,51,6,-41,0
21,29,15,898,0.0533,0.0403,1.322581,1,MOTION,53,6,-42,0
21,29,18,7,0.0484,0.0403,1.200993,1,MOTION,49,6,-41,0
21,29,20,156,0.0335,0.0403,0.831266,0,MOTION,46,6,-41,0
21,29,22,205,0.0490,0.0403,1.215881,1,IDLE,48,6,-41,0
21,29,23,844,0.7054,0.0403,17.503722,1,MOTION,61,6,-43,0
21,29,25,698,0.0140,0.0403,0.347395,0,IDLE,51,6,-41,0
21,29,27,940,0.0331,0.0403,0.821340,0,IDLE,46,6,-42,0
21,29,29,885,0.0346,0.0403,0.858561,0,IDLE,51,6,-41,0
21,29,31,690,0.0418,0.0403,1.037221,1,IDLE,53,6,-41,0
21,29,33,681,0.0523,0.0403,1.297767,1,MOTION,49,6,-41,0
21,29,35,637,0.0322,0.0403,0.799007,0,MOTION,51,6,-43,0
21,29,37,670,0.0364,0.0403,0.903226,0,IDLE,51,6,-41,0
21,29,39,716,0.0627,0.0403,1.555831,1,MOTION,48,6,-41,0
21,29,41,559,0.0502,0.0403,1.245658,1,MOTION,54,6,-43,0
21,29,43,505,0.0480,0.0403,1.191067,1,MOTION,51,6,-43,0
21,29,45,452,0.0382,0.0403,0.947891,0,MOTION,51,6,-41,0
21,29,47,499,0.0593,0.0403,1.471464,1,MOTION,49,6,-42,0
21,29,49,548,0.0342,0.0403,0.848635,0,MOTION,48,6,-41,0
21,29,51,410,0.0565,0.0403,1.401985,1,MOTION,50,6,-41,0
21,29,53,545,0.0404,0.0403,1.002481,1,MOTION,49,6,-43,0
21,29,55,574,0.0307,0.0403,0.761787,0,IDLE,48,6,-43,0
21,29,57,337,0.3851,0.0403,9.555831,1,IDLE,53,6,-41,0
21,29,59,174,0.0120,0.0403,0.297767,0,MOTION,57,6,-41,0
21,30,1,223,0.1633,0.0403,4.052109,1,MOTION,48,6,-46,2
21,30,2,554,0.8195,0.0403,20.334988,1,MOTION,74,6,-49,2
21,30,3,708,1.3576,0.0403,33.687345,1,MOTION,80,6,-48,2
21,30,5,112,1.9528,0.0403,48.456576,1,MOTION,76,6,-45,2
21,30,6,239,0.4030,0.0403,10.000000,1,MOTION,86,6,-46,2
21,30,7,366,1.5539,0.0403,38.558313,1,MOTION,88,6,-47,2
21,30,9,311,0.2119,0.0403,5.258065,1,MOTION,52,6,-50,2
21,30,11,154,1.4894,0.0403,36.957816,1,MOTION,53,6,-47,2
21,30,13,203,3.2816,0.0403,81.429280,1,MOTION,49,6,-47,2
21,30,14,958,1.2943,0.0403,32.116625,1,MOTION,54,6,-45,2
21,30,17,95,2.0320,0.0403,50.421836,1,MOTION,48,6,-46,2
21,30,19,143,2.1056,0.0403,52.248139,1,MOTION,49,6,-48,2
21,30,21,5,1.9179,0.0403,47.590571,1,MOTION,51,6,-46,2
21,30,23,36,1.0884,0.0403,27.007444,1,MOTION,51,6,-47,2
21,30,24,930,0.8150,0.0403,20.223325,1,MOTION,50,6,-51,2
21,30,26,811,0.7293,0.0403,18.096774,1,MOTION,54,6,-45,2
21,30,28,871,1.1624,0.0403,28.843672,1,MOTION,49,6,-46,2
21,30,30,714,1.4077,0.0403,34.930521,1,MOTION,54,6,-44,2
21,30,32,660,2.7047,0.0403,67.114144,1,MOTION,50,6,-52,2
21,30,34,401,2.2046,0.0403,54.704715,1,MOTION,57,6,-44,2
21,30,36,449,2.6195,0.0403,65.000000,1,MOTION,49,6,-43,2
21,30,38,295,6.5584,0.0403,162.739454,1,MOTION,54,6,-47,2
21,30,40,135,4.0645,0.0403,100.856079,1,MOTION,53,6,-43,2
21,30,42,183,3.2834,0.0403,81.473945,1,MOTION,49,6,-45,2
21,30,43,954,2.4698,0.0403,61.285360,1,MOTION,53,6,-40,2
21,30,45,973,3.1030,0.0403,76.997519,1,MOTION,51,6,-51,2
21,30,48,20,2.0632,0.0403,51.196030,1,MOTION,48,6,-46,2
21,30,49,968,4.1942,0.0403,104.074442,1,MOTION,51,6,-43,2
21,30,52,14,4.0860,0.0403,101.389578,1,MOTION,49,6,-50,2
21,30,53,959,3.4433,0.0403,85.441687,1,MOTION,53,6,-49,2
21,30,55,727,5.0678,0.0403,125.751861,1,MOTION,51,6,-44,2
21,30,57,749,2.2034,0.0403,54.674938,1,MOTION,51,6,-48,2
21,30,59,797,3.3176,0.0403,82.322581,1,MOTION,49,6,-45,2
21,31,1,545,4.1575,0.0403,103.163772,1,MOTION,54,6,-41,2
21,31,3,485,2.2715,0.0403,56.364764,1,MOTION,54,6,-47,2
21,31,5,534,1.7156,0.0403,42.570720,1,MOTION,48,6,-47,2
21,31,7,480,0.6401,0.0403,15.883375,1,MOTION,50,6,-49,2
21,31,9,731,3.3419,0.0403,82.925558,1,MOTION,44,6,-45,2
21,31,11,677,2.6159,0.0403,64.910670,1,MOTION,50,6,-48,2
21,31,13,622,4.4845,0.0403,111.277916,1,MOTION,51,6,-47,2
21,31,15,467,2.5971,0.0403,64.444169,1,MOTION,53,6,-53,2
21,31,17,410,2.3729,0.0403,58.880893,1,MOTION,49,6,-49,2
21,31,19,563,2.6065,0.0403,64.677419,1,MOTION,48,6,-43,2
21,31,21,405,1.2212,0.0403,30.302730,1,MOTION,54,6,-44,2
21,31,23,262,1.5461,0.0403,38.364764,1,MOTION,51,6,-47,2
21,31,25,296,0.8897,0.0403,22.076923,1,MOTION,50,6,-50,2
21,31,27,244,1.6603,0.0403,41.198511,1,MOTION,51,6,-47,2
21,31,28,983,0.8471,0.0403,21.019851,1,MOTION,54,6,-48,2
21,31,30,857,1.5191,0.0403,37.694789,1,MOTION,53,6,-44,2
21,31,32,876,0.7919,0.0403,19.650124,1,MOTION,52,6,-45,2
21,31,34,924,1.5309,0.0403,37.987593,1,MOTION,48,6,-49,2
21,31,36,685,1.0635,0.0403,26.389578,1,MOTION,53,6,-47,2
21,31,38,815,0.7171,0.0403,17.794045,1,MOTION,49,6,-46,2
21,31,40,657,0.6696,0.0403,16.615385,1,MOTION,54,6,-45,2
21,31,42,633,1.6643,0.0403,41.297767,1,MOTION,48,6,-42,2
21,31,44,451,1.5792,0.0403,39.186104,1,MOTION,57,6,-43,2
21,31,46,292,1.4549,0.0403,36.101737,1,MOTION,54,6,-49,2
21,31,48,544,1.2104,0.0403,30.034739,1,MOTION,44,6,-45,2
21,31,50,489,1.7253,0.0403,42.811414,1,MOTION,51,6,-46,2
21,31,52,436,0.9510,0.0403,23.598015,1,MOTION,51,6,-49,2
21,31,54,484,1.2260,0.0403,30.421836,1,MOTION,48,6,-48,2
21,31,56,533,1.4977,0.0403,37.163772,1,MOTION,49,6,-45,2
21,31,58,578,0.6449,0.0403,16.002481,1,MOTION,48,6,-44,2
21,47,1,389,0.0148,0.2376,0.062290,0,IDLE,59,6,-41,0
21,47,3,437,0.0258,0.2376,0.108586,0,IDLE,49,6,-43,0
21,47,5,382,0.0099,0.2376,0.041667,0,IDLE,51,6,-41,0
21,47,7,226,0.0132,0.2376,0.055556,0,IDLE,53,6,-41,0
21,47,9,67,2.4942,0.2376,10.497475,1,IDLE,54,6,-44,0
21,47,10,627,1.0707,0.2376,4.506313,1,MOTION,61,6,-42,0
21,47,12,168,0.0222,0.2376,0.093434,0,IDLE,63,6,-41,0
21,47,13,986,0.0244,0.2376,0.102694,0,IDLE,57,6,-41,0
21,47,15,735,0.0168,0.2376,0.070707,0,IDLE,54,6,-42,0
21,47,17,568,0.0140,0.2376,0.058923,0,IDLE,57,6,-43,0
21,47,19,311,0.0188,0.2376,0.079125,0,IDLE,56,6,-41,0
21,47,21,152,0.0185,0.2376,0.077862,0,IDLE,51,6,-41,0
21,47,22,996,0.0204,0.2376,0.085859,0,IDLE,57,6,-41,0
21,47,24,634,0.0169,0.2376,0.071128,0,IDLE,60,6,-41,0
21,47,26,94,0.0150,0.2376,0.063131,0,IDLE,64,6,-41,0
21,47,27,707,0.0133,0.2376,0.055976,0,IDLE,64,6,-43,0
21,47,29,651,0.0245,0.2376,0.103114,0,IDLE,52,6,-41,0
21,47,31,404,0.0117,0.2376,0.049242,0,IDLE,53,6,-43,0
21,47,33,235,0.0119,0.2376,0.050084,0,IDLE,56,6,-43,0
21,47,35,80,0.0170,0.2376,0.071549,0,IDLE,54,6,-41,0
21,47,36,823,0.0166,0.2376,0.069865,0,IDLE,57,6,-43,0
21,47,38,561,0.0147,0.2376,0.061869,0,IDLE,57,6,-41,0
21,47,40,205,0.0240,0.2376,0.101010,0,IDLE,57,6,-41,0
21,47,41,943,0.0159,0.2376,0.066919,0,IDLE,60,6,-41,0
21,47,43,579,2.1368,0.2376,8.993266,1,MOTION,61,6,-43,0
21,47,45,219,0.0126,0.2376,0.053030,0,MOTION,60,6,-43,0
21,47,46,856,0.0164,0.2376,0.069024,0,IDLE,60,6,-41,0
21,47,48,700,0.0140,0.2376,0.058923,0,IDLE,54,6,-44,0
21,47,50,337,0.0184,0.2376,0.077441,0,IDLE,60,6,-41,0
21,47,52,284,0.0172,0.2376,0.072391,0,IDLE,51,6,-41,0
21,47,54,25,0.0150,0.2376,0.063131,0,IDLE,56,6,-42,0
21,47,55,869,0.0160,0.2376,0.067340,0,IDLE,56,6,-41,0
21,47,57,613,0.0142,0.2376,0.059764,0,IDLE,55,6,-41,0
21,47,59,248,0.0165,0.2376,0.069444,0,IDLE,59,6,-41,0
21,48,0,989,0.0193,0.2376,0.081229,0,IDLE,57,6,-41,0
21,48,2,639,0.0180,0.2376,0.075758,0,IDLE,58,6,-41,0
21,48,4,469,0.1624,0.2376,0.683502,0,IDLE,57,6,-43,0
21,48,6,111,2.3797,0.2376,10.015572,1,MOTION,61,6,-43,0
21,48,7,849,0.0212,0.2376,0.089226,0,IDLE,57,6,-43,0
21,48,9,591,0.0140,0.2376,0.058923,0,IDLE,58,6,-41,0
21,48,11,332,0.0174,0.2376,0.073232,0,IDLE,56,6,-41,0
21,48,12,976,0.0182,0.2376,0.076599,0,IDLE,60,6,-42,0
21,48,14,607,3.3136,0.2376,13.946128,1,MOTION,58,6,-41,0
21,48,16,350,0.0177,0.2376,0.074495,0,MOTION,61,6,-43,0
21,48,18,194,0.0182,0.2376,0.076599,0,IDLE,54,6,-43,0
21,48,19,729,0.0180,0.2376,0.075758,0,IDLE,63,6,-43,0
21,48,21,471,0.0295,0.2376,0.124158,0,IDLE,57,6,-41,0
21,48,23,210,0.0208,0.2376,0.087542,0,IDLE,57,6,-43,0
21,48,24,800,0.0185,0.2376,0.077862,0,IDLE,61,6,-41,0
21,48,26,487,0.0154,0.2376,0.064815,0,IDLE,60,6,-41,0
21,48,28,124,0.0195,0.2376,0.082071,0,IDLE,60,6,-43,0
21,48,29,867,0.0227,0.2376,0.095539,0,IDLE,58,6,-42,0
21,48,31,608,1.4531,0.2376,6.115741,1,MOTION,59,6,-42,0
21,48,33,349,0.0316,0.2376,0.132997,0,IDLE,54,6,-43,0
21,48,34,987,0.0734,0.2376,0.308923,0,IDLE,61,6,-42,0
21,48,36,722,0.0688,0.2376,0.289562,0,IDLE,57,6,-41,0
21,48,38,469,0.0445,0.2376,0.187290,0,IDLE,56,6,-43,0
21,48,40,208,0.0440,0.2376,0.185185,0,IDLE,57,6,-41,0
21,48,41,950,0.0441,0.2376,0.185606,0,IDLE,57,6,-41,0
21,48,43,793,0.0491,0.2376,0.206650,0,IDLE,57,6,-44,0
21,48,45,536,0.0398,0.2376,0.167508,0,IDLE,55,6,-41,0
21,48,47,278,0.0502,0.2376,0.211279,0,IDLE,56,6,-41,0
21,48,48,852,0.0577,0.2376,0.242845,0,IDLE,60,6,-41,0
21,48,50,656,0.0383,0.2376,0.161195,0,IDLE,60,6,-43,0
21,48,52,498,0.0406,0.2376,0.170875,0,IDLE,52,6,-41,0
21,48,54,240,0.0470,0.2376,0.197811,0,IDLE,57,6,-43,0
21,48,55,991,0.0452,0.2376,0.190236,0,IDLE,53,6,-41,0
21,48,57,619,0.0509,0.2376,0.214226,0,IDLE,64,6,-42,0
21,48,59,360,0.0586,0.2376,0.246633,0,IDLE,57,6,-42,0
21,49,1,308,0.5530,0.2376,2.327441,1,IDLE,51,6,-50,2
21,49,2,944,3.1439,0.2376,13.231902,1,MOTION,63,6,-47,2
21,49,4,685,2.8352,0.2376,11.932660,1,MOTION,55,6,-43,2
21,49,6,225,4.0139,0.2376,16.893519,1,MOTION,61,6,-43,2
21,49,8,65,2.4552,0.2376,10.333333,1,MOTION,57,6,-43,2
21,49,9,907,1.9122,0.2376,8.047980,1,MOTION,54,6,-46,2
21,49,11,712,6.9484,0.2376,29.244108,1,MOTION,54,6,-48,2
21,49,13,492,8.5628,0.2376,36.038721,1,MOTION,56,6,-47,2
21,49,15,33,3.1217,0.2376,13.138468,1,MOTION,62,6,-51,2
21,49,16,873,3.1664,0.2376,13.326599,1,MOTION,57,6,-44,2
21,49,18,612,3.6410,0.2376,15.324074,1,MOTION,57,6,-50,2
21,49,20,352,4.4598,0.2376,18.770202,1,MOTION,57,6,-44,2
21,49,22,94,4.1735,0.2376,17.565236,1,MOTION,57,6,-45,2
21,49,23,726,2.1184,0.2376,8.915825,1,MOTION,64,6,-42,2
21,49,25,370,5.2929,0.2376,22.276515,1,MOTION,58,6,-43,2
21,49,26,937,2.7982,0.2376,11.776936,1,MOTION,59,6,-50,2
21,49,28,663,5.1070,0.2376,21.494108,1,MOTION,57,6,-46,2
21,49,30,491,2.4719,0.2376,10.403620,1,MOTION,56,6,-43,2
21,49,32,232,4.3764,0.2376,18.419192,1,MOTION,57,6,-43,2
21,49,33,972,4.9540,0.2376,20.850168,1,MOTION,55,6,-45,2
21,49,35,641,6.7800,0.2376,28.535354,1,MOTION,59,6,-44,2
21,49,37,558,4.4056,0.2376,18.542088,1,MOTION,54,6,-45,2
21,49,39,299,1.1489,0.2376,4.835438,1,MOTION,57,6,-50,2
21,49,40,938,1.2478,0.2376,5.251684,1,MOTION,61,6,-49,2
21,49,42,676,1.7143,0.2376,7.215067,1,MOTION,57,6,-47,2
21,49,44,126,0.8832,0.2376,3.717172,1,MOTION,65,6,-42,2
21,49,46,57,0.9633,0.2376,4.054293,1,MOTION,54,6,-46,2
21,49,47,796,1.0184,0.2376,4.286195,1,MOTION,57,6,-52,2
21,49,49,640,1.6908,0.2376,7.116162,1,MOTION,53,6,-47,2
21,49,51,176,0.6923,0.2376,2.913721,1,MOTION,64,6,-43,2
21,49,52,919,0.9069,0.2376,3.816919,1,MOTION,57,6,-42,2
21,49,54,658,3.4552,0.2376,14.542088,1,MOTION,57,6,-46,2
21,49,56,400,1.1634,0.2376,4.896465,1,MOTION,57,6,-48,2
21,49,58,62,0.7390,0.2376,3.110269,1,MOTION,56,6,-48,2
21,49,59,983,1.0368,0.2376,4.363636,1,MOTION,54,6,-43,2
21,50,1,732,1.7664,0.2376,7.434343,1,MOTION,54,6,-48,2
21,50,3,568,0.9369,0.2376,3.943182,1,MOTION,57,6,-52,2
21,50,5,208,1.8728,0.2376,7.882155,1,MOTION,60,6,-44,2
21,50,6,846,8.0336,0.2376,33.811448,1,MOTION,60,6,-43,2
21,50,8,382,2.1491,0.2376,9.045034,1,MOTION,65,6,-44,2
21,50,9,917,1.1699,0.2376,4.923822,1,MOTION,65,6,-44,2
21,50,11,657,2.3171,0.2376,9.752104,1,MOTION,56,6,-45,2
21,50,13,297,3.5308,0.2376,14.860269,1,MOTION,61,6,-42,2
21,50,14,941,0.3148,0.2376,1.324916,1,MOTION,58,6,-45,2
21,50,16,675,0.5568,0.2376,2.343434,1,MOTION,59,6,-45,2
21,50,18,623,1.1713,0.2376,4.929714,1,MOTION,51,6,-50,2
21,50,20,771,0.6512,0.2376,2.740741,1,MOTION,46,6,-46,2
21,50,22,514,4.1163,0.2376,17.324495,1,MOTION,56,6,-45,2
21,50,24,255,2.3556,0.2376,9.914141,1,MOTION,57,6,-48,2
21,50,25,891,5.4858,0.2376,23.088384,1,MOTION,64,6,-44,2
21,50,27,325,2.4305,0.2376,10.229377,1,MOTION,66,6,-44,2
21,50,28,976,3.6631,0.2376,15.417088,1,MOTION,56,6,-48,2
21,50,30,704,1.6765,0.2376,7.055976,1,MOTION,60,6,-42,2
21,50,32,343,5.0077,0.2376,21.076178,1,MOTION,61,6,-45,2
21,50,34,88,2.0521,0.2376,8.636785,1,MOTION,57,6,-47,2
21,50,35,826,3.7974,0.2376,15.982323,1,MOTION,57,6,-43,2
21,50,37,475,2.4335,0.2376,10.242003,1,MOTION,60,6,-49,2
21,50,39,18,3.0169,0.2376,12.697391,1,MOTION,61,6,-45,2
21,50,40,638,1.8034,0.2376,7.590067,1,MOTION,64,6,-43,2
21,50,42,379,4.9340,0.2376,20.765993,1,MOTION,58,6,-49,2
21,50,44,20,2.4604,0.2376,10.355219,1,MOTION,59,6,-50,2
21,50,45,674,1.0950,0.2376,4.608586,1,MOTION,58,6,-48,2
21,50,47,602,1.5345,0.2376,6.458333,1,MOTION,54,6,-44,2
21,50,49,344,1.4591,0.2376,6.140993,1,MOTION,56,6,-48,2
21,50,51,188,0.3372,0.2376,1.419192,1,MOTION,56,6,-44,2
21,50,52,651,0.9640,0.2376,4.057239,1,MOTION,61,6,-44,2
21,50,54,361,1.5139,0.2376,6.371633,1,MOTION,61,6,-50,2
21,50,56,18,1.2668,0.2376,5.331650,1,MOTION,57,6,-41,2
21,50,57,846,0.5506,0.2376,2.317340,1,MOTION,54,6,-40,2
21,50,59,583,1.7263,0.2376,7.265572,1,MOTION,60,6,-44,2
21,58,2,212,0.0951,0.1209,0.786600,0,IDLE,58,6,-44,1
21,58,4,68,0.3358,0.1209,2.777502,1,MOTION,56,6,-46,1
21,58,5,798,0.0802,0.1209,0.663358,0,IDLE,54,6,-48,1
21,58,7,570,0.1607,0.1209,1.329198,1,MOTION,57,6,-48,1
21,58,9,278,0.0819,0.1209,0.677419,0,MOTION,57,6,-47,1
21,58,11,18,0.1556,0.1209,1.287014,1,MOTION,58,6,-46,1
21,58,12,722,0.6980,0.1209,5.773366,1,MOTION,56,6,-52,1
21,58,14,503,0.4945,0.1209,4.090157,1,MOTION,60,6,-49,1
21,58,16,139,0.1085,0.1209,0.897436,0,MOTION,55,6,-44,1
21,58,17,982,0.1875,0.1209,1.550868,1,MOTION,57,6,-48,1
21,58,19,724,0.1939,0.1209,1.603805,1,MOTION,57,6,-47,1
21,58,21,464,0.1945,0.1209,1.608768,1,MOTION,59,6,-46,1
21,58,23,0,0.1674,0.1209,1.384615,1,MOTION,62,6,-54,1
21,58,24,461,0.1410,0.1209,1.166253,1,MOTION,64,6,-47,1
21,58,26,187,0.1917,0.1209,1.585608,1,MOTION,57,6,-49,1
21,58,27,846,0.1638,0.1209,1.354839,1,MOTION,60,6,-45,1
21,58,29,664,0.1166,0.1209,0.964433,0,MOTION,55,6,-46,1
21,58,31,505,0.3009,0.1209,2.488834,1,MOTION,57,6,-48,1
21,58,33,244,0.3692,0.1209,3.053763,1,MOTION,57,6,-48,1
21,58,34,880,0.1443,0.1209,1.193548,1,MOTION,61,6,-48,1
21,58,36,517,0.2324,0.1209,1.922250,1,MOTION,60,6,-50,1
21,58,38,463,0.1644,0.1209,1.359801,1,MOTION,51,6,-46,1
21,58,40,204,0.4178,0.1209,3.455749,1,MOTION,57,6,-47,1
21,58,41,893,2.4493,0.1209,20.258892,1,MOTION,57,6,-50,1
21,58,43,584,0.2312,0.1209,1.912324,1,MOTION,59,6,-46,1
21,58,45,430,0.1584,0.1209,1.310174,1,MOTION,55,6,-47,1
21,58,47,66,0.1041,0.1209,0.861042,0,MOTION,60,6,-44,1
21,58,48,910,0.3071,0.1209,2.540116,1,MOTION,56,6,-46,1
21,58,50,754,0.6713,0.1209,5.552523,1,MOTION,52,6,-46,1
21,58,52,382,0.2785,0.1209,2.303557,1,MOTION,63,6,-47,1
21,58,54,237,0.1322,0.1209,1.093466,1,MOTION,52,6,-47,1
21,58,56,98,1.2793,0.1209,10.581472,1,MOTION,54,6,-49,1
21,58,57,716,1.8436,0.1209,15.248966,1,MOTION,60,6,-48,1
21,58,59,383,0.4855,0.1209,4.015715,1,MOTION,57,6,-47,1
21,59,1,100,5.3850,0.1209,44.540943,1,MOTION,58,6,-48,1
21,59,2,841,1.3670,0.1209,11.306865,1,MOTION,59,6,-48,1
21,59,4,477,3.6198,0.1209,29.940447,1,MOTION,61,6,-50,1
21,59,6,123,1.3737,0.1209,11.362283,1,MOTION,57,6,-49,1
21,59,7,925,0.9735,0.1209,8.052109,1,MOTION,57,6,-45,1
21,59,9,800,2.8926,0.1209,23.925558,1,MOTION,54,6,-47,1
21,59,11,540,1.7279,0.1209,14.291977,1,MOTION,59,6,-45,1
21,59,13,385,1.1634,0.1209,9.622829,1,MOTION,54,6,-46,1
21,59,15,22,0.1660,0.1209,1.373036,1,MOTION,58,6,-48,1
21,59,16,691,0.4111,0.1209,3.400331,1,MOTION,56,6,-47,1
21,59,18,401,0.4155,0.1209,3.436725,1,MOTION,61,6,-46,1
21,59,20,347,2.1253,0.1209,17.578991,1,MOTION,53,6,-44,1
21,59,21,986,9.3339,0.1209,77.203474,1,MOTION,57,6,-48,1
21,59,23,626,2.0851,0.1209,17.246485,1,MOTION,60,6,-47,1
21,59,25,469,1.4272,0.1209,11.804797,1,MOTION,54,6,-50,1
21,59,27,9,0.1018,0.1209,0.842018,0,MOTION,62,6,-47,1
21,59,28,747,0.0846,0.1209,0.699752,0,MOTION,60,6,-46,1
21,59,30,487,0.1469,0.1209,1.215054,1,IDLE,57,6,-46,1
21,59,31,952,0.5071,0.1209,4.194376,1,MOTION,65,6,-51,1
21,59,33,659,0.6274,0.1209,5.189413,1,MOTION,58,6,-46,1
21,59,35,349,0.0523,0.1209,0.432589,0,MOTION,61,6,-50,1
21,59,37,143,0.2814,0.1209,2.327543,1,MOTION,56,6,-47,1
21,59,38,782,0.0804,0.1209,0.665012,0,IDLE,60,6,-48,1
21,59,40,432,0.2482,0.1209,2.052936,1,MOTION,58,6,-44,1
21,59,42,58,0.4874,0.1209,4.031431,1,MOTION,64,6,-50,1
21,59,43,697,0.1759,0.1209,1.454921,1,MOTION,61,6,-53,1
21,59,45,540,0.3024,0.1209,2.501241,1,MOTION,56,6,-48,1
21,59,47,76,0.1008,0.1209,0.833747,0,MOTION,61,6,-49,1
21,59,48,647,0.0867,0.1209,0.717122,0,MOTION,60,6,-48,1
21,59,50,557,0.2603,0.1209,2.153019,1,IDLE,57,6,-46,1
21,59,52,196,0.0979,0.1209,0.809760,0,MOTION,60,6,-49,1
21,59,53,936,0.8292,0.1209,6.858561,1,MOTION,54,6,-45,1
21,59,55,575,0.2826,0.1209,2.337469,1,MOTION,58,6,-48,1
21,59,57,337,0.2860,0.1209,2.365591,1,MOTION,56,6,-47,1
21,59,59,80,0.1228,0.1209,1.015715,1,MOTION,57,6,-44,1
22,0,0,620,0.2196,0.1209,1.816377,1,MOTION,64,6,-45,2
22,0,1,854,1.1414,0.1209,9.440860,1,MOTION,80,6,-45,2
22,0,3,50,3.6117,0.1209,29.873449,1,MOTION,91,6,-52,2
22,0,3,993,2.9141,0.1209,24.103391,1,MOTION,95,6,-49,2
22,0,4,926,3.8802,0.1209,32.094293,1,MOTION,107,6,-47,2
22,0,6,20,5.2275,0.1209,43.238213,1,MOTION,97,6,-44,2
22,0,7,147,7.3169,0.1209,60.520265,1,MOTION,91,6,-49,2
